,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
107,New Zealand,1.4855347,1.4878633,1.493006,1.4990636,1.5041333,1.5062661,1.5062703,1.5062932,1.5063244,1.5064098,1.5065185,1.5066193,1.5066789,1.5067155,1.5067295,1.5067282,1.5066881,1.5066189,1.5065308,1.5064018
108,Nicaragua,0.85317624,0.85311216,0.85304165,0.852969,0.8528944,0.85281575,0.85273373,0.8526464,0.85255677,0.85246456,0.8523698,0.8522754,0.85218346,0.852093,0.8520018,0.85190755,0.8518139,0.8517224,0.8516313,0.85154325
109,Niger,0.5428678,0.5428651,0.54286236,0.54285383,0.5428514,0.54284966,0.5428484,0.5428503,0.54284316,0.54284364,0.54284936,0.54285043,0.542852,0.54285073,0.54285103,0.5428526,0.5428518,0.5428495,0.54284847,0.54284483
110,Nigeria,0.55463165,0.55464095,0.5546476,0.5546492,0.5546458,0.554634,0.55461586,0.5545925,0.5545643,0.55453336,0.5544997,0.55446625,0.55443275,0.5544004,0.55437016,0.55434287,0.55431753,0.5542925,0.5542683,0.5542446
111,Norway,0.83478904,0.8344223,0.8336391,0.8326995,0.83187723,0.83141744,0.83119106,0.83090764,0.8305965,0.8303018,0.8300569,0.8298358,0.8296343,0.82945603,0.82929546,0.8291418,0.8290058,0.82888865,0.82875776,0.8286233
112,Oman,0.69403005,0.69456387,0.69429076,0.69409096,0.69505477,0.6961867,0.695746,0.6939772,0.69292545,0.69280076,0.69182664,0.6887098,0.6858391,0.68541074,0.6860939,0.68619406,0.68526864,0.6851402,0.68569195,0.686073
113,Pakistan,0.38829738,0.38827792,0.38825735,0.38823768,0.38821775,0.38819396,0.38817078,0.38814792,0.38812524,0.38810223,0.38807783,0.38805598,0.38803375,0.38801187,0.38799047,0.38796896,0.38794965,0.38793108,0.3879136,0.38789725
114,Panama,0.8498679,0.84988743,0.8499073,0.8499259,0.8499399,0.8499485,0.8499573,0.84996533,0.84997505,0.8499874,0.849998,0.8500042,0.85000795,0.85000753,0.84999895,0.8499447,0.8497949,0.84963137,0.84956104,0.8495454
115,Papua New Guinea,0.26353,0.26353902,0.26353705,0.26354018,0.26355213,0.26357204,0.2635791,0.26357603,0.2635803,0.26359385,0.26361597,0.263622,0.26362348,0.26362878,0.2636375,0.26364994,0.26365194,0.26365346,0.26365557,0.263657
116,Paraguay,1.090462,1.0904056,1.0903486,1.0902934,1.090244,1.090197,1.0901499,1.0901068,1.0900676,1.0900333,1.0900029,1.0899727,1.0899434,1.0899142,1.0898882,1.0898672,1.0898495,1.0898335,1.0898162,1.0898
117,Peru,0.92006594,0.9200173,0.9199776,0.9199485,0.91993463,0.91993356,0.9199387,0.9199446,0.9199385,0.9199279,0.9199172,0.91990733,0.9199015,0.9199013,0.91987056,0.9198055,0.9196849,0.91953087,0.9194334,0.9193891
118,Philippines,0.33707643,0.33707184,0.3370681,0.337063,0.33705896,0.33705777,0.3370539,0.33704984,0.3370427,0.3370347,0.33702838,0.3370175,0.33700612,0.33699363,0.33698168,0.33697242,0.33696288,0.33695573,0.33695036,0.3369464
119,Poland,0.5512864,0.55125815,0.5512277,0.5511971,0.5511684,0.5511421,0.55111617,0.5510904,0.5510637,0.5510328,0.55099785,0.55096,0.5509217,0.5508846,0.55084735,0.5508126,0.55078024,0.550749,0.55071974,0.5506919
120,Portugal,0.8771669,0.8765889,0.8753468,0.87390006,0.8727154,0.8722635,0.8723413,0.872435,0.87253433,0.87263817,0.8727376,0.87282634,0.8728997,0.87295973,0.87300664,0.87303525,0.8730472,0.8730485,0.8730411,0.87302935
121,Qatar,0.7591458,0.7592513,0.75898933,0.75832516,0.7571582,0.75542414,0.753427,0.7513677,0.74933994,0.7474581,0.74593717,0.74492943,0.7443501,0.7440238,0.74383056,0.74375737,0.74382836,0.74402213,0.74428827,0.7445955
122,Romania,0.63812506,0.63811284,0.63809085,0.6380626,0.6380223,0.6379673,0.6379019,0.63782734,0.6377617,0.6376992,0.63763493,0.6375818,0.6375242,0.6374616,0.63741404,0.63739026,0.63735974,0.6373071,0.63725877,0.6372142
123,Rwanda,0.5888569,0.5888499,0.5888434,0.5888358,0.5888282,0.5888223,0.58881354,0.5888048,0.5887954,0.58878726,0.5887824,0.5887768,0.5887719,0.58876705,0.58876294,0.5887604,0.5887575,0.5887551,0.5887528,0.58875066
124,Saint Lucia,0.92596567,0.9258749,0.9257864,0.92569774,0.9256032,0.92549723,0.92538714,0.92527574,0.9251668,0.9250593,0.92495453,0.92485994,0.9247713,0.9246905,0.92461455,0.92453843,0.924466,0.9243944,0.924326,0.92425954
125,Saint Vincent and the Grenadines,0.90905267,0.90903133,0.9090195,0.9090152,0.9090163,0.9090251,0.90904003,0.90905577,0.90906656,0.90907246,0.90907544,0.9090732,0.9090678,0.9090632,0.90905863,0.909054,0.9090527,0.90905243,0.9090532,0.9090553
126,Samoa,0.2747227,0.2747189,0.27471465,0.27471045,0.27470592,0.27470124,0.27469823,0.27469623,0.27469528,0.2746956,0.27469695,0.27470124,0.27470958,0.27472052,0.274733,0.27474642,0.2747614,0.27477852,0.27479684,0.2748158
127,Sao Tome and Principe,0.5650509,0.5650445,0.56503516,0.56502384,0.5650107,0.5649961,0.56497943,0.5649622,0.56494504,0.564928,0.56491137,0.5648954,0.5648811,0.56486875,0.5648582,0.56484944,0.564842,0.56483614,0.5648317,0.5648285
128,Saudi Arabia,0.7646374,0.7649935,0.7652851,0.7654866,0.76557595,0.7655302,0.76536965,0.76512367,0.76481456,0.7644744,0.7641308,0.7638265,0.7635451,0.7632827,0.7630417,0.7628268,0.76263785,0.76247424,0.76234096,0.76224464
129,Senegal,0.5528459,0.5528386,0.5528322,0.5528266,0.55282164,0.5528181,0.5528147,0.5528121,0.55280995,0.55280715,0.55280465,0.55280083,0.5527969,0.55279225,0.55278575,0.5527781,0.5527699,0.55276155,0.5527529,0.5527433
130,Serbia,0.54069465,0.5407558,0.5407883,0.5407778,0.5407989,0.5408186,0.54081154,0.5408024,0.5407926,0.54076844,0.5407289,0.5406678,0.5405978,0.54055643,0.540523,0.54047257,0.5404228,0.5403768,0.54033136,0.54028696
131,Seychelles,0.3348615,0.3348346,0.3348,0.3347513,0.3346989,0.3346531,0.3346027,0.3345507,0.33450055,0.33445075,0.3344063,0.3343666,0.33432746,0.33429182,0.33425984,0.33423057,0.33420283,0.3341761,0.3341527,0.3341308
132,Sierra Leone,0.53843397,0.5384199,0.5384091,0.53840196,0.5383938,0.5383896,0.5383851,0.53838,0.5383742,0.53836566,0.5383599,0.53835315,0.5383465,0.5383403,0.53833413,0.53832996,0.53832525,0.53832054,0.53831583,0.53831226
133,Singapore,0.70583045,0.70715576,0.7107879,0.71533144,0.71886766,0.7201153,0.71964407,0.7190362,0.71835554,0.7181183,0.7180615,0.7181219,0.71808857,0.71798575,0.71795315,0.7181137,0.71841675,0.71907353,0.71953475,0.7197487
134,Slovakia,0.5431237,0.5430953,0.54306203,0.54302776,0.54298854,0.54294574,0.5429009,0.5428536,0.542808,0.5427626,0.54271483,0.5426656,0.54261553,0.54256624,0.542519,0.5424747,0.54242957,0.5423847,0.5423434,0.54230446
135,Slovenia,0.54778534,0.5477201,0.54764956,0.5475685,0.5474863,0.5473989,0.54731697,0.5472392,0.5471558,0.54708517,0.54702723,0.5469755,0.5469312,0.5468908,0.5468588,0.54683584,0.5468129,0.54679406,0.5467767,0.5467665
136,Solomon Islands,0.2550053,0.25499415,0.25497952,0.2549639,0.254948,0.25493413,0.2549288,0.25491965,0.25490937,0.2548984,0.25488868,0.25488555,0.2548802,0.25487405,0.25486723,0.25486073,0.25485766,0.25485384,0.25484994,0.2548458
137,Somalia,0.581154,0.58115536,0.5811557,0.5811564,0.58115876,0.5811623,0.581166,0.5811712,0.5811771,0.5811852,0.58119565,0.581202,0.58120376,0.58120495,0.58120584,0.5812053,0.5812047,0.58120525,0.58120674,0.58120805
138,South Africa,0.55676305,0.5567828,0.5568033,0.55682474,0.5568469,0.5568689,0.5568922,0.5569143,0.55693334,0.5569492,0.556962,0.5569722,0.5569795,0.556984,0.5569868,0.55698884,0.5569905,0.5569926,0.55699354,0.5569932
139,South Sudan,0.6100955,0.61013323,0.6101706,0.6102075,0.6102438,0.61027896,0.6103128,0.61034435,0.61037314,0.6104001,0.610425,0.61044925,0.6104894,0.6105523,0.6106304,0.61076427,0.6109072,0.6109555,0.61095864,0.6109647
140,Spain,0.9190209,0.91935927,0.920559,0.92207676,0.9233383,0.9237578,0.923595,0.92350537,0.92348707,0.9235392,0.9236527,0.9238071,0.9239837,0.9241609,0.9243143,0.9244504,0.9245631,0.924669,0.9247574,0.9248272
141,Sri Lanka,0.33555725,0.33556178,0.33556494,0.33556914,0.33557272,0.33557853,0.3355806,0.33558026,0.33558354,0.33558583,0.3355906,0.33559132,0.33558786,0.33558595,0.33558354,0.33558363,0.3355842,0.33558396,0.33558547,0.33558726
142,Sudan,0.7326361,0.7327022,0.732802,0.7328774,0.73289734,0.7328873,0.7328434,0.7327731,0.7326965,0.73265326,0.7326327,0.73259145,0.7325227,0.732433,0.7323378,0.7322102,0.7320486,0.73192906,0.7318642,0.73181224
143,Suriname,0.89593107,0.8959483,0.8959751,0.89602363,0.8960982,0.89619184,0.8962958,0.8964154,0.89654,0.89666325,0.8967427,0.8968004,0.8968744,0.8969569,0.89705306,0.89713734,0.89720845,0.89726514,0.89730805,0.89734066
144,Sweden,0.96909446,0.9697314,0.97125614,0.97305906,0.9745604,0.9751642,0.97512186,0.9750792,0.9750263,0.97497815,0.97492015,0.97486395,0.97479457,0.9746955,0.9745826,0.97445,0.97432363,0.9741993,0.9740638,0.97393054
145,Switzerland,0.9345964,0.93560815,0.9378419,0.94044316,0.94258314,0.9434283,0.9433203,0.9431916,0.94303626,0.94287515,0.94272566,0.94258153,0.9424576,0.9423424,0.9422369,0.9421385,0.94204026,0.94194055,0.94183946,0.94174254
146,Tajikistan,0.51611304,0.5160813,0.51606864,0.51606536,0.51606,0.51605016,0.5160384,0.51604086,0.5160475,0.51605076,0.5160488,0.5160449,0.51604784,0.51605076,0.5160496,0.5160451,0.5160399,0.5160375,0.5160346,0.51602787
147,Thailand,0.32985786,0.32985118,0.32984573,0.32984126,0.32983872,0.32983932,0.32980466,0.3297408,0.32972738,0.32977462,0.32980314,0.32979944,0.3297955,0.3297925,0.3297907,0.3297895,0.32978442,0.3297805,0.32977578,0.32977024
148,Togo,0.53959894,0.53960484,0.53961176,0.5396187,0.53962386,0.53962684,0.53963,0.53963226,0.539633,0.5396286,0.5396203,0.5396124,0.53960216,0.5395913,0.53957903,0.53956616,0.53955376,0.53954107,0.5395297,0.5395201
149,Tonga,0.28191364,0.28188285,0.28185213,0.2818231,0.2817985,0.2817834,0.28177673,0.28177348,0.28177488,0.28178242,0.28179374,0.28180665,0.2818225,0.28184098,0.28186136,0.28188312,0.28190577,0.2819293,0.281953,0.2819763
150,Trinidad and Tobago,0.9091343,0.90911853,0.9091092,0.9091007,0.9090905,0.9090793,0.90906596,0.9090506,0.90904063,0.9090296,0.9090104,0.90898687,0.9089605,0.9089347,0.90891093,0.908888,0.90886897,0.90885466,0.9088437,0.9088345
151,Tunisia,0.7871708,0.7872594,0.78735167,0.7874453,0.7875366,0.7876223,0.7877027,0.78777677,0.78784245,0.7878987,0.7879439,0.78797716,0.7879974,0.7880031,0.7879961,0.78797716,0.7879445,0.7879,0.7878447,0.787781
152,Turkmenistan,0.50665355,0.50661975,0.5065822,0.5065448,0.50650716,0.50646824,0.5064376,0.50640327,0.5063652,0.5063196,0.5062684,0.5062214,0.5061727,0.5061261,0.506083,0.5060417,0.50600475,0.5059685,0.50593346,0.50589937
153,Uganda,0.5818776,0.5818842,0.58189005,0.5818948,0.58189815,0.5819014,0.5819024,0.5819024,0.58190143,0.58189917,0.5818958,0.5818905,0.581884,0.58187646,0.581868,0.58185893,0.58184886,0.58183885,0.5818289,0.5818194
154,Ukraine,0.5215153,0.5215194,0.5215242,0.5215347,0.52154255,0.5215573,0.5215627,0.5215657,0.5215744,0.5215634,0.5215375,0.5214986,0.5214586,0.5214215,0.5213799,0.5213618,0.521358,0.5213512,0.5213445,0.5213342
155,United Arab Emirates,0.74788874,0.7479274,0.748098,0.74832344,0.7485781,0.7489168,0.74686426,0.74311304,0.73952264,0.7380336,0.7394128,0.740806,0.74203295,0.743336,0.7448887,0.7465757,0.7481095,0.7493856,0.7506281,0.752012
156,Uruguay,0.930135,0.93571866,0.94905,0.9649529,0.9782782,0.983899,0.9838998,0.98391247,0.9839393,0.983989,0.98403955,0.9840699,0.98410314,0.9841349,0.9841829,0.9842219,0.98426104,0.98430365,0.98432493,0.9843417
157,Uzbekistan,0.5113336,0.51134205,0.5113485,0.51135325,0.51135355,0.51136,0.5113681,0.5113731,0.51137644,0.51137537,0.51137537,0.51137406,0.5113712,0.5113673,0.5113609,0.5113549,0.5113455,0.51133406,0.51132166,0.5113078
158,Vanuatu,0.26654863,0.26654962,0.2665486,0.26654807,0.2665479,0.2665457,0.26654273,0.26653743,0.26653162,0.2665263,0.2665196,0.26651266,0.26650706,0.26650327,0.26650223,0.2665026,0.26650444,0.26650903,0.26651546,0.26652375
159,Yemen,0.72524965,0.7252949,0.72535217,0.7254152,0.7254763,0.7255424,0.7255973,0.72564787,0.72569317,0.7257316,0.7257671,0.72579813,0.7258268,0.72585005,0.7258687,0.7258912,0.7259185,0.7259489,0.7259674,0.72597986
160,Zambia,0.5744679,0.5744748,0.5744826,0.57449055,0.574498,0.57450414,0.57450867,0.574512,0.57451373,0.5745139,0.57451314,0.5745107,0.5745069,0.574502,0.57449615,0.57448953,0.5744817,0.57447296,0.5744636,0.5744539
161,Zimbabwe,0.5384913,0.5385017,0.5385134,0.5385243,0.53853655,0.5385492,0.5385613,0.5385728,0.538582,0.5385899,0.5385954,0.53859806,0.538599,0.53859866,0.5385975,0.5385956,0.5385927,0.5385891,0.53858507,0.5385804
