,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
101,Morocco,0.42797804,0.42832786,0.42906535,0.42956403,0.43033433,0.43138278,0.43502507,0.44224274,0.44961858,0.4563562,0.46132913,0.46342808,0.46483016,0.46646446,0.4680664,0.47044462,0.47524738,0.4796434,0.48097098,0.48157403
102,Mozambique,0.33523643,0.3373802,0.33948514,0.34176284,0.34333783,0.3448478,0.3473004,0.34902486,0.35077664,0.35143667,0.35344502,0.3545598,0.35601956,0.35785863,0.35998222,0.3597454,0.36031365,0.36107787,0.3605158,0.36101925
103,Myanmar,0.53464156,0.5334695,0.53207314,0.5294673,0.52758557,0.52435094,0.5212977,0.5172226,0.5138316,0.50999504,0.5075084,0.50605166,0.50563437,0.50490016,0.50480306,0.50446,0.50553066,0.50735605,0.5076037,0.50734913
104,Namibia,0.7427983,0.7423978,0.7418355,0.7399777,0.7370441,0.7336562,0.72998506,0.7236149,0.71582186,0.7080672,0.70292044,0.6976199,0.69236577,0.68728304,0.68325543,0.68228894,0.6901677,0.6978441,0.69694006,0.69511354
105,Nepal,0.37494323,0.37406126,0.37319684,0.37185445,0.37117234,0.37193322,0.37186438,0.37263116,0.37338907,0.37409556,0.37483782,0.3741454,0.3731268,0.37192857,0.37122336,0.3708168,0.374069,0.37761262,0.37766606,0.37723225
106,Netherlands,1.0888146,1.0826583,1.0709894,1.0572952,1.0448289,1.0376004,1.031748,1.0226003,1.0129505,1.0060381,1.0058204,1.0098181,1.0185195,1.0271498,1.0374755,1.0439821,1.0388994,1.0270052,1.0288392,1.0450212
107,New Zealand,1.7259707,1.7379382,1.7516356,1.7650905,1.776764,1.7833943,1.775179,1.7482646,1.7147462,1.6855797,1.6717533,1.6699859,1.668413,1.6684386,1.6674689,1.6665142,1.6615758,1.6556164,1.6593647,1.6629694
108,Nicaragua,0.42067295,0.41620356,0.41005558,0.40266943,0.39579925,0.39139396,0.38760462,0.3854065,0.3837169,0.38233706,0.3805426,0.37875187,0.3761808,0.3742445,0.37226206,0.37181312,0.3740995,0.37674472,0.37045982,0.3556331
109,Niger,0.28380543,0.28638956,0.288522,0.29080194,0.2941987,0.29522187,0.2965427,0.298107,0.2997873,0.30071563,0.30113307,0.30021498,0.2982409,0.29622346,0.2945836,0.29403093,0.29656416,0.2996549,0.299821,0.2993244
110,Nigeria,0.27911174,0.2798742,0.28051707,0.28098986,0.28151017,0.28203875,0.28246045,0.28321487,0.28392556,0.2847046,0.28526288,0.28592572,0.2870495,0.28801033,0.2889593,0.28927904,0.29441556,0.2993836,0.29875222,0.29764336
111,Norway,1.0218383,1.031234,1.0403718,1.0484692,1.0545014,1.0585214,1.0509259,1.0303444,1.0040637,0.98137534,0.97040987,0.9692506,0.9684027,0.9676952,0.9658385,0.96224123,0.9472291,0.93415356,0.942457,0.96567035
112,Oman,0.30636102,0.30696148,0.30906063,0.3125618,0.31451747,0.31687668,0.32006514,0.32545966,0.3309826,0.33547893,0.3386288,0.34135577,0.34327453,0.34417877,0.3454671,0.3468088,0.3544949,0.3614688,0.36210594,0.3613405
113,Pakistan,0.51987964,0.5225704,0.52885514,0.53683364,0.5443979,0.5498077,0.55451536,0.5594483,0.56471395,0.56824553,0.57055944,0.5618745,0.5408231,0.515831,0.49544105,0.486928,0.49374443,0.49974582,0.48326945,0.4450135
114,Panama,0.60751444,0.60761493,0.6073374,0.60840946,0.6088001,0.6097667,0.61019754,0.6102228,0.6109176,0.6109189,0.61150116,0.6121286,0.61343247,0.61454743,0.6164167,0.6175769,0.6209896,0.6250043,0.59927726,0.54062694
115,Papua New Guinea,0.6556356,0.6566415,0.65761113,0.65840286,0.6591557,0.6605308,0.65999305,0.66151196,0.662261,0.66337717,0.6645023,0.66336244,0.663469,0.6634537,0.66344756,0.6642065,0.6677847,0.6710268,0.67226756,0.67173696
116,Paraguay,0.68300945,0.68290406,0.68189394,0.6801835,0.6804563,0.6803723,0.68239176,0.68622965,0.6901799,0.69307756,0.69376767,0.6919079,0.6876328,0.6822072,0.67645353,0.6734326,0.67166185,0.6712713,0.67829186,0.6926059
117,Peru,0.85052294,0.8552997,0.86308736,0.87216926,0.8803856,0.88525474,0.8883388,0.8906744,0.8934239,0.89486986,0.8966638,0.8951948,0.8904757,0.88426214,0.8803891,0.8783283,0.8864942,0.8949489,0.89563346,0.8927397
118,Philippines,0.54205495,0.5373244,0.5319142,0.5266184,0.5225362,0.5209004,0.52093744,0.5212597,0.52182084,0.52207214,0.52209055,0.5218955,0.5215105,0.5210526,0.5209525,0.5214763,0.5256501,0.52990174,0.53086656,0.5310304
119,Poland,0.8137353,0.8152938,0.8158853,0.8159923,0.8161223,0.8171735,0.81836396,0.81969506,0.8213607,0.8231894,0.825109,0.82747316,0.83169395,0.8356505,0.83925414,0.840792,0.832734,0.8250954,0.8127944,0.7855921
120,Portugal,0.70149004,0.7023122,0.7028725,0.7041191,0.705753,0.70689833,0.70585775,0.70563555,0.704053,0.70336694,0.70537406,0.7120091,0.72370344,0.73843867,0.7523634,0.7608569,0.77559745,0.79001415,0.7768744,0.74171394
121,Qatar,0.4239734,0.41510227,0.39554736,0.37347123,0.3545459,0.34858236,0.35339424,0.36278751,0.37290445,0.3823904,0.38814685,0.39113593,0.39287642,0.39517426,0.39727363,0.3997406,0.41021627,0.42039996,0.42020833,0.4182512
122,Romania,0.3320487,0.3338921,0.33511868,0.33699343,0.3374667,0.33790419,0.33825755,0.3377413,0.33695868,0.33633474,0.33576673,0.33505052,0.333982,0.3330486,0.3327366,0.3314874,0.328639,0.3260644,0.3281277,0.33494994
123,Rwanda,0.4189295,0.4188912,0.41941762,0.41999492,0.42087266,0.42150393,0.42195404,0.4233877,0.42429486,0.42504507,0.4256484,0.4261905,0.42646858,0.42605,0.42663234,0.42693043,0.42796874,0.42991275,0.42991295,0.43124884
124,Saint Lucia,1.1549537,1.1550499,1.1556541,1.1556087,1.1554853,1.1559869,1.1567423,1.1577201,1.1578205,1.1584477,1.1589246,1.1591058,1.1589309,1.1593205,1.1592968,1.1592834,1.1629106,1.1667573,1.167477,1.1684153
125,Saint Vincent and the Grenadines,0.88219786,0.88404006,0.8847578,0.88636416,0.887904,0.88758534,0.88601696,0.88262683,0.8790406,0.8767246,0.87471,0.8735139,0.8738294,0.87305117,0.8731214,0.87353146,0.8735409,0.8722596,0.8730366,0.8742453
126,Samoa,0.97167706,0.9712142,0.96959466,0.96795136,0.96705997,0.96608007,0.96472263,0.96491396,0.965242,0.9646991,0.9650493,0.96385795,0.9623603,0.9602107,0.9584024,0.95738673,0.95996886,0.96288705,0.9633157,0.9625263
127,Sao Tome and Principe,0.34912142,0.34614164,0.34100834,0.33420667,0.32877526,0.32568714,0.3249387,0.3248396,0.3252303,0.32544377,0.32640585,0.32718697,0.32875785,0.33003363,0.33224165,0.3342178,0.3376233,0.3415625,0.3419816,0.34223777
128,Saudi Arabia,0.32340395,0.32483098,0.3279305,0.33191782,0.33641854,0.34082776,0.34756595,0.35535175,0.36412036,0.3733352,0.38113716,0.3877382,0.3941645,0.40032688,0.40637568,0.41329005,0.42502663,0.4327064,0.43385446,0.43374044
129,Senegal,0.3369679,0.33602312,0.3354555,0.3336181,0.3319089,0.3299343,0.3283,0.32614294,0.32530218,0.32362884,0.3222516,0.321192,0.32018083,0.3196016,0.31974912,0.319632,0.3218709,0.32408312,0.3246897,0.3252506
130,Serbia,0.40818942,0.40919015,0.40959102,0.40983933,0.40976775,0.41024014,0.41238993,0.41466632,0.41646495,0.41972035,0.4213402,0.42287397,0.42317316,0.42373386,0.424325,0.4246676,0.42601416,0.4263081,0.42917094,0.43238148
131,Seychelles,0.91198826,0.91275144,0.9137162,0.9154012,0.91602623,0.9170298,0.91716117,0.9176123,0.918695,0.91866463,0.91869426,0.9189807,0.9174141,0.9145149,0.9146902,0.91306716,0.92024666,0.9276028,0.926859,0.92705196
132,Sierra Leone,0.34455523,0.34538347,0.34629497,0.34742162,0.34819666,0.348169,0.3483056,0.34793764,0.34752417,0.34675035,0.34642848,0.34699824,0.34647268,0.34700403,0.34694263,0.3478598,0.35220024,0.3556415,0.35686192,0.35667503
133,Singapore,0.76876485,0.76934713,0.7710047,0.7702259,0.7714504,0.7736185,0.7756882,0.7773823,0.7801006,0.78152716,0.7811763,0.7797501,0.77732456,0.77666634,0.77614945,0.77614874,0.77969825,0.7833506,0.78331727,0.7836562
134,Slovakia,0.7871923,0.78078026,0.7681132,0.75287825,0.7394671,0.7352495,0.7358434,0.7383142,0.7402749,0.7427002,0.7435751,0.740395,0.7337604,0.7249111,0.7184486,0.7174401,0.735027,0.7532912,0.74392396,0.7159365
135,Slovenia,0.7810348,0.78713113,0.79162097,0.7958891,0.80023307,0.80664796,0.8178313,0.8333605,0.85229653,0.86827636,0.87656665,0.8802573,0.8818288,0.88309443,0.8837331,0.8864226,0.89241403,0.89717954,0.8660632,0.7923109
136,Solomon Islands,0.7000537,0.6993288,0.6971336,0.6947681,0.69284576,0.6914237,0.6903224,0.6884991,0.68795776,0.68742,0.68708485,0.68636346,0.6861353,0.6850407,0.6839699,0.68412256,0.6890258,0.69298744,0.693116,0.69231856
137,Somalia,0.33348733,0.33390445,0.33354896,0.33326846,0.3329835,0.33282351,0.3324785,0.33304513,0.332561,0.33228034,0.33175912,0.33162653,0.3314223,0.33102462,0.3308414,0.33144507,0.3324972,0.33334613,0.3335304,0.3327519
138,South Africa,1.5478429,1.5374243,1.5237913,1.5076139,1.4877852,1.4630204,1.4289922,1.3841066,1.3334402,1.2818675,1.233447,1.1791271,1.1150858,1.0514673,1.001032,0.97537035,0.96948075,0.9676351,0.9611093,0.948924
139,South Sudan,0.3488697,0.34870127,0.3484375,0.34837925,0.34792882,0.3478971,0.34734213,0.34702075,0.34653112,0.34609902,0.34558257,0.34527257,0.3444002,0.34292218,0.34098065,0.33907393,0.3386969,0.33966208,0.34042206,0.34104508
140,Spain,1.746188,1.7737446,1.8105055,1.8455979,1.8724802,1.882365,1.8351368,1.7222296,1.5870088,1.468647,1.4106116,1.4068869,1.4217411,1.4450319,1.4701585,1.4856766,1.4835215,1.4792094,1.5200566,1.6117269
141,Sri Lanka,0.5991229,0.5986129,0.5973021,0.5955323,0.5943526,0.59345603,0.59226996,0.5900073,0.5877033,0.5849533,0.5830848,0.5813392,0.578524,0.57599264,0.5746617,0.5742496,0.5784632,0.58391845,0.5839533,0.58272815
142,Sudan,0.26463696,0.2659872,0.2671051,0.26917744,0.27095145,0.2734633,0.27613658,0.27988136,0.28405464,0.2889101,0.2936107,0.29735288,0.302064,0.3072868,0.3117582,0.3139958,0.3163937,0.317262,0.31808594,0.31846726
143,Suriname,0.6812083,0.6830347,0.6849601,0.6871176,0.6890998,0.6894802,0.68973935,0.68779963,0.6870645,0.6851315,0.684911,0.68528265,0.6863806,0.6878335,0.68905073,0.69082105,0.68974245,0.6873062,0.6882539,0.68917143
144,Sweden,0.58400965,0.59829974,0.6230491,0.65156347,0.6759345,0.6907205,0.6979908,0.70430094,0.7098443,0.7166841,0.7239897,0.7361003,0.7527069,0.7707302,0.78494686,0.7948829,0.8016553,0.8048047,0.8034414,0.79880434
145,Switzerland,1.602617,1.5959277,1.5822641,1.5660082,1.5491488,1.5345964,1.5186511,1.5013849,1.4830747,1.4706516,1.4656022,1.4662491,1.4677463,1.4698598,1.4720693,1.4739735,1.4781408,1.4812018,1.4465047,1.3668492
146,Tajikistan,0.40786994,0.40826103,0.4088831,0.40959898,0.4101903,0.41053274,0.41035014,0.41110474,0.41132876,0.41170436,0.41163877,0.4112902,0.41045535,0.41030994,0.41031238,0.41064602,0.41527095,0.41882014,0.41930255,0.41837174
147,Thailand,0.8749739,0.8797298,0.88291025,0.8848321,0.8861768,0.8858125,0.877133,0.85739046,0.83268315,0.80792844,0.7971436,0.79950994,0.8029718,0.80773526,0.8131509,0.81753343,0.81344026,0.8098602,0.81035274,0.8121313
148,Togo,0.2361805,0.2396344,0.24410246,0.2485479,0.25251538,0.25551406,0.25816044,0.26071298,0.26334146,0.26516315,0.26752847,0.27037245,0.27442953,0.27784148,0.280318,0.28259486,0.28358254,0.28517672,0.28558624,0.28524545
149,Tonga,0.7634871,0.7649323,0.76656413,0.76866484,0.7709741,0.7727724,0.77394015,0.7751331,0.77542114,0.77566785,0.77644527,0.7762864,0.7750183,0.7739241,0.77337134,0.77324533,0.77776927,0.7830762,0.78368545,0.7837768
150,Trinidad and Tobago,0.7726574,0.77533996,0.77871037,0.78276825,0.78491324,0.78812677,0.78991014,0.7925243,0.7952239,0.7973391,0.7983076,0.7987637,0.79913855,0.7990981,0.79868865,0.79900855,0.7994875,0.7991478,0.79953325,0.79997766
151,Tunisia,0.33166972,0.33622468,0.34240672,0.34837916,0.3554543,0.3620667,0.3696559,0.37825352,0.38648877,0.39424574,0.4024866,0.408891,0.41486466,0.4206246,0.4257969,0.43157613,0.43850166,0.44365326,0.44407746,0.44347027
152,Turkmenistan,0.4807874,0.48253116,0.48421147,0.48557335,0.48628464,0.48797047,0.48999277,0.4919473,0.4938545,0.4954685,0.49760908,0.49897537,0.500732,0.50216335,0.50264853,0.50425553,0.5075815,0.5110325,0.5117041,0.51203513
153,Uganda,0.44955528,0.44998664,0.45150456,0.45266065,0.45233306,0.45293483,0.45310083,0.4533447,0.45364577,0.45418036,0.45423087,0.45379317,0.45248738,0.45106676,0.45046523,0.44949993,0.45243156,0.45516756,0.44569343,0.42428467
154,Ukraine,0.77293843,0.7742801,0.7750658,0.77448803,0.7753674,0.7769785,0.78146416,0.7896206,0.7994682,0.80890435,0.8154015,0.81760395,0.82046473,0.8226883,0.8252198,0.8283432,0.84032196,0.85055363,0.84886086,0.83790344
155,United Arab Emirates,0.61568546,0.62865704,0.64205277,0.6539786,0.66587967,0.6760637,0.68956923,0.70677274,0.7234678,0.73475057,0.7393189,0.74331665,0.7475168,0.74965554,0.7507033,0.7503004,0.7486215,0.7463816,0.7440972,0.739896
156,Uruguay,1.247137,1.2555306,1.2671453,1.2797405,1.2901344,1.2973087,1.300124,1.3044448,1.3081856,1.3098191,1.3110716,1.3046658,1.2901305,1.2717068,1.2528468,1.2420005,1.2404996,1.2410249,1.2398472,1.235375
157,Uzbekistan,0.41570067,0.4181828,0.42132002,0.42428514,0.4269666,0.42969018,0.43186367,0.43354276,0.43645844,0.43795577,0.43940884,0.44042203,0.44245186,0.44304603,0.4447853,0.44556686,0.44691035,0.44914314,0.44968873,0.4494823
158,Vanuatu,0.5763874,0.5759032,0.5759963,0.5750268,0.57475203,0.5751101,0.57496417,0.576009,0.5762154,0.5756089,0.5755071,0.57500494,0.5747391,0.57455444,0.5743077,0.573161,0.57582766,0.5782075,0.5788609,0.57914644
159,Yemen,0.2529067,0.2544458,0.25718394,0.26001266,0.26229078,0.26504716,0.2683446,0.2720406,0.27616394,0.28084376,0.28450507,0.28806847,0.29225945,0.29705763,0.2998707,0.30194286,0.30309287,0.30433697,0.30325547,0.30076113
160,Zambia,0.37348607,0.37033114,0.36765963,0.36517578,0.3628641,0.36196724,0.36199445,0.36168808,0.36158082,0.36211765,0.362343,0.3629616,0.36298358,0.36346397,0.36342713,0.36401024,0.34923983,0.33528063,0.33604938,0.33628803
161,Zimbabwe,0.65518105,0.6493201,0.6419231,0.6347836,0.62739134,0.62129897,0.61677986,0.61126155,0.6071109,0.60318923,0.598884,0.5934858,0.5882897,0.5819689,0.5778398,0.5757803,0.5787549,0.58213305,0.582363,0.5833116
